filename,TGT,OTH,prev_phone,next_phone,TGT_item,OTH_item,X_item,speaker_tgt_oth,speaker_x,TGT_first,TGT_first_code,language_stimuli,language_stimuli_code,wav2vec 2.0 (Transformer)_layer8_distance_tgt,wav2vec 2.0 (Transformer)_layer8_distance_oth,wav2vec 2.0 (Transformer)_layer9_distance_tgt,wav2vec 2.0 (Transformer)_layer9_distance_oth,wav2vec 2.0 (Transformer)_layer10_distance_tgt,wav2vec 2.0 (Transformer)_layer10_distance_oth,wav2vec 2.0 (Transformer)_layer11_distance_tgt,wav2vec 2.0 (Transformer)_layer11_distance_oth,wav2vec 2.0 (Transformer)_layer1_distance_tgt,wav2vec 2.0 (Transformer)_layer1_distance_oth,wav2vec 2.0 (Transformer)_layer2_distance_tgt,wav2vec 2.0 (Transformer)_layer2_distance_oth,wav2vec 2.0 (Transformer)_layer3_distance_tgt,wav2vec 2.0 (Transformer)_layer3_distance_oth,wav2vec 2.0 (Transformer)_layer4_distance_tgt,wav2vec 2.0 (Transformer)_layer4_distance_oth,wav2vec 2.0 (Transformer)_layer5_distance_tgt,wav2vec 2.0 (Transformer)_layer5_distance_oth,wav2vec 2.0 (Transformer)_layer6_distance_tgt,wav2vec 2.0 (Transformer)_layer6_distance_oth,wav2vec 2.0 (Transformer)_layer7_distance_tgt,wav2vec 2.0 (Transformer)_layer7_distance_oth,wav2vec 2.0 (Transformer)_layer12_distance_tgt,wav2vec 2.0 (Transformer)_layer12_distance_oth
EN_TRIP40212_1,i,ɪ,z,b,EN1888,EN1569,EN19,EN-participant1,EN-participant6,True,1,EN,1,0.4281914830207824,0.6375404000282288,0.3009819090366363,0.4371293485164642,0.2426528632640838,0.2007220536470413,0.0316157899796962,0.0366217754781246,0.5355929732322693,0.6497806310653687,0.4597148299217224,0.5883781313896179,0.4107019305229187,0.5710334777832031,0.3965328633785248,0.6049498915672302,0.3578199446201324,0.6085339784622192,0.3235078752040863,0.5922340750694275,0.3900579214096069,0.5929368138313293,0.141115516424179,0.1162774413824081
EN_TRIP7322_0,u,ɑ,z,f,EN2052,EN1927,EN1462,EN-participant7,EN-participant3,False,0,EN,1,0.4405288994312286,0.6646451354026794,0.3024247586727142,0.3962484300136566,0.2114566415548324,0.225574105978012,0.0401767008006572,0.0281623136252164,0.4105894267559051,0.6896248459815979,0.3813104927539825,0.6713393926620483,0.3557046949863434,0.6548170447349548,0.3613776862621307,0.6570441126823425,0.369726151227951,0.6823956966400146,0.3753448128700256,0.6454097628593445,0.409262478351593,0.6750097274780273,0.1147598400712013,0.1256513148546219
BR_TRIP722_1,ũ,u,k,b,BR171,BR0,BR431,BR-participant2,BR-participant4,True,1,BR,2,0.6190075278282166,0.6392819881439209,0.4288139045238495,0.4024800062179565,0.143589898943901,0.1611663848161697,0.0837734639644622,0.0609365701675415,0.6709853410720825,0.6453918218612671,0.626690685749054,0.616350531578064,0.6025447249412537,0.6011576652526855,0.5994975566864014,0.6253854036331177,0.6121057868003845,0.6166581511497498,0.6134085655212402,0.6107960343360901,0.615044891834259,0.6113983392715454,0.3380006551742553,0.2903945446014404
GR_TRIP13178_0,øː,ʏ,n,t,GR171,GR199,GR127,GR-participant2,GR-participant6,False,0,GR,3,0.4918164312839508,0.6865033507347107,0.281720221042633,0.478785902261734,0.1767724603414535,0.1775007992982864,0.0385874025523662,0.028060907498002,0.5533649325370789,0.6066687703132629,0.4956422746181488,0.5766714215278625,0.4710598886013031,0.5776905417442322,0.4873128235340118,0.6224129796028137,0.4601160287857055,0.6250202655792236,0.4423274397850036,0.5996113419532776,0.4762730896472931,0.6308721303939819,0.1213051527738571,0.0751303061842918
EN_TRIP40619_0,ʊ,ʌ,z,f,EN1730,EN1602,EN2375,EN-participant1,EN-participant5,False,0,EN,1,0.3622205853462219,0.5753405690193176,0.2075806111097335,0.4317841827869415,0.1496421694755554,0.2568469047546386,0.0187525115907192,0.0597783029079437,0.5046592950820923,0.5853773355484009,0.4457111358642578,0.518186628818512,0.4041035175323486,0.4896250069141388,0.4097674489021301,0.4999078810214996,0.4203082025051117,0.4823994040489197,0.4154656827449798,0.4925539195537567,0.372511625289917,0.554902970790863,0.0909849852323532,0.6068376302719116
BR_TRIP65728_0,ẽ,õ,l,s,BR769,BR666,BR1020,BR-participant1,BR-participant5,False,0,BR,2,0.4180667996406555,0.5348635315895081,0.286147803068161,0.3760305941104889,0.2212339490652084,0.2640164792537689,0.0225891433656215,0.0250128507614135,0.4366270005702972,0.5520594120025635,0.3968730270862579,0.5158668756484985,0.3724715411663055,0.4884982705116272,0.3846312761306762,0.495979756116867,0.3684306442737579,0.4899824857711792,0.355632483959198,0.4946147799491882,0.4063350558280945,0.5345507860183716,0.0504529699683189,0.0443905815482139
BR_TRIP65385_0,õ,ẽ,l,s,BR700,BR839,BR888,BR-participant1,BR-participant5,False,0,BR,2,0.4533686339855194,0.5346208810806274,0.2861696183681488,0.3413298726081848,0.1616807132959365,0.1924115568399429,0.0191620346158742,0.0236589480191469,0.4541409313678741,0.5964986085891724,0.4162957370281219,0.5572422742843628,0.3932633697986603,0.5531510710716248,0.4115631580352783,0.5455824136734009,0.4066405892372131,0.5096685290336609,0.4156644940376282,0.5030226707458496,0.4058144092559814,0.5009064078330994,0.0409809537231922,0.0547018982470035
FR_TRIP50034_1,e,i,z,b,FR342,FR53,FR1914,FR-participant6,FR-participant3,True,1,FR,0,0.5751668810844421,0.5535309314727783,0.3631469309329986,0.3228868246078491,0.3073824644088745,0.4344349205493927,0.0694923922419548,0.0861926153302192,0.5142886638641357,0.538995087146759,0.4780069291591644,0.5025222897529602,0.4667471349239349,0.4736704230308532,0.4947863221168518,0.503409743309021,0.5077880620956421,0.5188953876495361,0.5086047649383545,0.5031075477600098,0.5429708361625671,0.5256322622299194,0.285002201795578,0.3547928929328918
ES_TRIP6800_0,a:,ɤ:,s,t,ES65,ES61,ES194,ES-participant2,ES-participant3,False,0,ES,6,0.5388780236244202,0.6494449973106384,0.2827514410018921,0.3911184668540954,0.11675326526165,0.1647042632102966,0.0278399735689163,0.042678065598011,0.5959635376930237,0.6840559244155884,0.555705189704895,0.6587496399879456,0.5114307999610901,0.6043970584869385,0.504481852054596,0.6158894896507263,0.4945384263992309,0.6226078271865845,0.4812915623188019,0.6214768290519714,0.5000426769256592,0.6197974681854248,0.3262574672698974,0.499077171087265
GR_TRIP76408_0,uː,ʊ,f,s,GR731,GR743,GR579,GR-participant5,GR-participant1,False,0,GR,3,0.513816237449646,0.5945374369621277,0.3510909378528595,0.4712544977664947,0.2543142437934875,0.5041989088058472,0.0362101681530475,0.0896485224366188,0.6224694848060608,0.5998610854148865,0.5782095789909363,0.5822292566299438,0.5484142899513245,0.5355300307273865,0.5586208701133728,0.5699653029441833,0.5338956713676453,0.5499414205551147,0.5333419442176819,0.5253129601478577,0.549293041229248,0.565815269947052,0.0813748463988304,0.3249512612819671
BR_TRIP18437_1,ɐ̃,a,k,s,BR615,BR624,BR784,BR-participant3,BR-participant1,True,1,BR,2,0.4447046518325805,0.485815018415451,0.2261268347501754,0.2742108404636383,0.0577518157660961,0.061638019979,0.0122099611908197,0.0212961882352828,0.5601235032081604,0.5446472764015198,0.5085476040840149,0.4963702261447906,0.4819564819335937,0.4555863440036773,0.4801474511623382,0.4504454433917999,0.4621178805828094,0.4338956475257873,0.4289810359477997,0.4232930839061737,0.4436520934104919,0.5033708810806274,0.0379455387592315,0.0789520218968391
TU_TRIP5375_1,i,ɯ,ʃ,t,TU166,TU174,TU256,TU-participant3,TU-participant1,True,1,TU,5,0.4890185892581939,0.4641904830932617,0.356925219297409,0.2856632173061371,0.197625383734703,0.2953812479972839,0.0346433036029338,0.0663228929042816,0.5363799333572388,0.476311981678009,0.4896048903465271,0.4334887266159057,0.4767460525035858,0.4303662180900574,0.4916708767414093,0.4641502201557159,0.4711419641971588,0.4394528269767761,0.4515819549560547,0.4154162406921386,0.4428466260433197,0.4055654108524322,0.114480547606945,0.3481605350971222
EN_TRIP27370_0,u,ɑ,z,b,EN1144,EN772,EN2539,EN-participant4,EN-participant5,False,0,EN,1,0.6113264560699463,0.7123822569847107,0.3693934977054596,0.4240229725837707,0.2451760619878769,0.3456514179706573,0.0609230920672416,0.0789428874850273,0.6937926411628723,0.6813385486602783,0.6574212312698364,0.6521546840667725,0.5967209339141846,0.6279650926589966,0.6138728857040405,0.6597497463226318,0.6100785732269287,0.6424057483673096,0.5727277398109436,0.5858407020568848,0.6108790636062622,0.6847895979881287,0.3476869761943817,0.361551433801651
ES_TRIP30241_0,i:,ɤ:,l,s,ES161,ES160,ES32,ES-participant3,ES-participant2,False,0,ES,6,0.5733711123466492,0.6839455962181091,0.3468375504016876,0.3713964819908142,0.2147509455680847,0.2401752918958664,0.0224846806377172,0.0233928449451923,0.6958346366882324,0.6572787165641785,0.5643044710159302,0.6043843030929565,0.5238789319992065,0.5801870822906494,0.5405498147010803,0.6260961294174194,0.5225634574890137,0.608096182346344,0.5535470247268677,0.6213245987892151,0.5637117624282837,0.6581923365592957,0.0524806901812553,0.0618484877049922
BR_TRIP57078_1,o,ɔ,t,f,BR803,BR714,BR989,BR-participant1,BR-participant5,True,1,BR,2,0.4409189224243164,0.3629058301448822,0.2493755668401718,0.1549869328737259,0.1340612173080444,0.0555274933576583,0.0378172509372234,0.0177857652306556,0.4795920252799988,0.4821185767650604,0.4332812428474426,0.4383102059364319,0.4109349548816681,0.4151696562767029,0.3858043849468231,0.412298172712326,0.3683021068572998,0.3870899975299835,0.3613989055156708,0.3691117167472839,0.3982985019683838,0.3463008105754852,0.223073273897171,0.041306622326374
GR_TRIP17780_0,ʏ,ʊ,f,t,GR511,GR424,GR355,GR-participant3,GR-participant4,False,0,GR,3,0.5416243076324463,0.5344371199607849,0.2955147624015808,0.3565888404846191,0.3876644074916839,0.41246297955513,0.0833927318453788,0.0881314799189567,0.5642315745353699,0.6056472659111023,0.5096953511238098,0.5747941136360168,0.4776839911937713,0.5570216774940491,0.4857766032218933,0.5637488961219788,0.4694010615348816,0.5601925253868103,0.4486610293388366,0.5376779437065125,0.4980340301990509,0.51670902967453,0.4460011422634125,0.3294149339199066
TU_TRIP11083_1,u,ɯ,t,s,TU203,TU263,TU91,TU-participant1,TU-participant4,True,1,TU,5,0.3751203119754791,0.4655576646327972,0.2410702258348465,0.3135614693164825,0.2393911033868789,0.2458087056875229,0.0579877980053424,0.0725654736161232,0.4375208020210266,0.5108334422111511,0.3975580632686615,0.4611261188983917,0.370937705039978,0.4210480749607086,0.3657207190990448,0.4264414012432098,0.3456385135650635,0.4185250997543335,0.3315817415714264,0.4049984514713287,0.314431220293045,0.4288652241230011,0.4386051297187805,0.482295423746109
EN_TRIP7539_1,ʌ,ɑ,z,f,EN2220,EN1927,EN1602,EN-participant7,EN-participant1,True,1,EN,1,0.4409899413585663,0.5575234293937683,0.305724561214447,0.3820282220840454,0.1281160712242126,0.195436492562294,0.0302483607083559,0.0424720235168933,0.5277718901634216,0.591762900352478,0.47487673163414,0.542389988899231,0.44766965508461,0.5084848999977112,0.4484736025333404,0.5259264707565308,0.4314874112606048,0.5110390782356262,0.4171752631664276,0.5221618413925171,0.4607680737972259,0.5667740106582642,0.2276201397180557,0.4556372761726379
ES_TRIP17099_0,ɤ:,y:,m,v,ES352,ES330,ES280,ES-participant5,ES-participant1,False,0,ES,6,0.5363160371780396,0.6145402193069458,0.3948899507522583,0.459650844335556,0.3676994442939758,0.2933513522148132,0.0354665704071521,0.0422977954149246,0.5507832765579224,0.6248251795768738,0.5033798813819885,0.5659406781196594,0.4713066220283508,0.5056642293930054,0.468505322933197,0.4886989593505859,0.4410471320152282,0.4771735966205597,0.4597975015640259,0.465353399515152,0.4868012368679046,0.5308109521865845,0.2511990964412689,0.2040476649999618
GR_TRIP6887_1,yː,aː,f,t,GR134,GR232,GR66,GR-participant2,GR-participant6,True,1,GR,3,0.4842223227024078,0.5859200954437256,0.2836976051330566,0.3895879685878753,0.2256476283073425,0.3216882050037384,0.03410080447793,0.0421597585082054,0.5240289568901062,0.707226574420929,0.5049562454223633,0.6444610953330994,0.4950518310070038,0.6173027157783508,0.4938310384750366,0.6177985072135925,0.4919323623180389,0.5807597637176514,0.5006752014160156,0.5816599130630493,0.4855788946151733,0.5736052393913269,0.2443622201681137,0.2645675837993622
BR_TRIP30615_0,i,e,d,s,BR993,BR864,BR326,BR-participant5,BR-participant4,False,0,BR,2,0.5823999643325806,0.6105217337608337,0.3293541371822357,0.3543745279312134,0.1451790779829025,0.0945989787578582,0.0563667565584182,0.0261914879083633,0.6891645789146423,0.6333246827125549,0.6125311851501465,0.5817443132400513,0.5776599645614624,0.5769848227500916,0.5666276216506958,0.5557573437690735,0.5635374188423157,0.5642041563987732,0.5570839047431946,0.5877899527549744,0.5694898366928101,0.6067116856575012,0.1225885227322578,0.1337689161300659
ES_TRIP17724_0,y:,ø:,m,v,ES342,ES339,ES150,ES-participant5,ES-participant3,False,0,ES,6,0.4404520690441131,0.5562191009521484,0.2838048636913299,0.5170847773551941,0.227568969130516,0.3161059021949768,0.0381712205708026,0.0691192671656608,0.553970217704773,0.4798530042171478,0.4727662205696106,0.3962454497814178,0.3929131925106048,0.3578432202339172,0.3600593209266662,0.3402746617794037,0.3285057246685028,0.3224596381187439,0.2941754758358001,0.2898495495319366,0.3573641180992126,0.4336651265621185,0.0925733596086502,0.2487286329269409
TU_TRIP6672_1,i,y,t,s,TU45,TU48,TU77,TU-participant2,TU-participant4,True,1,TU,5,0.4524323344230652,0.5166289210319519,0.3022309839725494,0.3583568036556244,0.1639230698347091,0.2361026406288147,0.0315761677920818,0.0338296927511692,0.4322724044322967,0.4573110938072204,0.3788025677204132,0.4019709825515747,0.3452611565589905,0.3798252046108246,0.3446199893951416,0.3718601763248443,0.3391570746898651,0.3926214873790741,0.3390488028526306,0.4100221693515777,0.4116599559783935,0.4878308773040771,0.2659423947334289,0.2966849505901336
FR_TRIP30588_1,œ,ɔ,f,f,FR3032,FR2910,FR3566,FR-participant7,FR-participant5,True,1,FR,0,0.3922976553440094,0.343765377998352,0.2951222360134125,0.2982755601406097,0.0780219137668609,0.1104854494333267,0.0114841116592288,0.0220559295266866,0.409006118774414,0.4023245573043823,0.3656036257743835,0.3609142601490021,0.3266332745552063,0.3268844187259674,0.3394089639186859,0.3084605634212494,0.3184112906455993,0.2903775870800018,0.3170631527900696,0.2719321250915527,0.3404014110565185,0.2681824564933777,0.0367481335997581,0.2426944971084594
BR_TRIP12188_0,ũ,u,k,b,BR521,BR536,BR704,BR-participant3,BR-participant1,False,0,BR,2,0.5249332785606384,0.7029517292976379,0.346512496471405,0.4698383212089538,0.2032849341630935,0.1847109198570251,0.0594822131097316,0.0503638088703155,0.543280839920044,0.6379455327987671,0.5171966552734375,0.6283902525901794,0.4849182367324829,0.5999985337257385,0.5032287836074829,0.6276577711105347,0.4931877553462982,0.6380793452262878,0.4846398830413818,0.6624599099159241,0.500780463218689,0.7016178965568542,0.1604568660259246,0.2368246167898178
GR_TRIP14497_1,ʏ,ɪ,ɡ,s,GR426,GR475,GR711,GR-participant3,GR-participant5,True,1,GR,3,0.5521327257156372,0.690024197101593,0.3598022162914276,0.3919115364551544,0.3279112875461578,0.0830123275518417,0.0845914408564567,0.0357363224029541,0.6398133635520935,0.6706960797309875,0.5865270495414734,0.6276914477348328,0.5375962257385254,0.5991438627243042,0.5451024770736694,0.6353911757469177,0.51776123046875,0.6340879797935486,0.5081689953804016,0.642702043056488,0.5456087589263916,0.6609100699424744,0.3222512602806091,0.21908700466156
GR_TRIP66990_0,uː,yː,ts,k,GR334,GR284,GR409,GR-participant4,GR-participant3,False,0,GR,3,0.479137510061264,0.607515811920166,0.2843650579452514,0.3067554831504822,0.2801700234413147,0.1404393017292022,0.0375483706593513,0.0482149310410022,0.5022522211074829,0.6312373280525208,0.466161698102951,0.5931301116943359,0.4161586761474609,0.5694913268089294,0.407472014427185,0.5783712863922119,0.3945044279098511,0.5467630624771118,0.3834451735019684,0.5184866189956665,0.4379306137561798,0.5824843049049377,0.1156224310398101,0.219868466258049
GL_TRIP2190_1,aː,a,f,f,GLO154,GLO43,GLO5,S01F,S03M,True,1,GL,4,0.4893535673618316,0.4572997093200683,0.2818474769592285,0.2259690165519714,0.1183666661381721,0.1056741923093795,0.0196365192532539,0.022878024727106,0.5783597826957703,0.5585513710975647,0.5204044580459595,0.4863026440143585,0.5014662742614746,0.4571188390254974,0.4976402223110199,0.4484226405620575,0.5060837268829346,0.4778033196926117,0.4856352210044861,0.4624738395214081,0.5033220648765564,0.4634239077568054,0.1211994662880897,0.1184978038072586
TU_TRIP7295_1,u,i,t,s,TU34,TU2,TU192,TU-participant2,TU-participant3,True,1,TU,5,0.4120572209358215,0.4050288796424866,0.286533385515213,0.2147597521543502,0.2840506732463836,0.072740651667118,0.051585029810667,0.0110229114070534,0.437141478061676,0.5157449841499329,0.3902022838592529,0.4530501067638397,0.3847726583480835,0.4099472761154175,0.3615064918994903,0.4062145352363586,0.3694868683815002,0.3792236447334289,0.3563829958438873,0.3607946038246155,0.3908630907535553,0.3898199200630188,0.1953436136245727,0.0185005441308021
FR_TRIP2187_1,ɔ̃,ɑ̃,f,f,FR924,FR994,FR3732,FR-participant2,FR-participant5,True,1,FR,0,0.3037601709365845,0.4119410812854767,0.1925791651010513,0.2968328297138214,0.1463080644607544,0.2196584939956665,0.0270140133798122,0.0389362014830112,0.3671784996986389,0.420468121767044,0.3456943333148956,0.3700294196605682,0.3063984215259552,0.3544401228427887,0.2951773703098297,0.3546535670757293,0.2934201061725616,0.3518169224262237,0.317194789648056,0.3615347146987915,0.3147687613964081,0.3668244183063507,0.0604048334062099,0.1089846044778823
TU_TRIP379_1,u,y,f,z,TU68,TU79,TU33,TU-participant4,TU-participant2,True,1,TU,5,0.3687005341053009,0.5202898979187012,0.2172122150659561,0.3886761963367462,0.15214404463768,0.3241854310035705,0.0107480250298976,0.0388543084263801,0.4526277780532837,0.5544282793998718,0.4194564819335937,0.5202014446258545,0.3884889483451843,0.4829229116439819,0.367416501045227,0.4860031306743622,0.3787436187267303,0.5033844113349915,0.3601915836334228,0.4939383566379547,0.3470133244991302,0.5245211124420166,0.0214405599981546,0.0950221642851829
FR_TRIP82271_1,ɛ,ɛ̃,z,b,FR3779,FR3470,FR1812,FR-participant5,FR-participant3,True,1,FR,0,0.4480904340744018,0.6649312376976013,0.2767640650272369,0.3757207691669464,0.1496283710002899,0.4298423826694488,0.0479810535907745,0.0936968848109245,0.5082793831825256,0.6312129497528076,0.4203778803348541,0.6124449372291565,0.4056520760059356,0.606927752494812,0.4134349822998047,0.6339069604873657,0.4093386530876159,0.6227310299873352,0.4104901552200317,0.6206369996070862,0.4459095597267151,0.6776190996170044,0.5545219779014587,0.7248000502586365
BR_TRIP36602_0,ɔ,õ,k,f,BR388,BR271,BR645,BR-participant4,BR-participant3,False,0,BR,2,0.5607789754867554,0.653531014919281,0.4551521241664886,0.4199153482913971,0.0695858523249626,0.0714182406663894,0.023994417861104,0.0330021195113658,0.5596536993980408,0.6153428554534912,0.5006829500198364,0.5885044932365417,0.4757869839668274,0.587751567363739,0.4895297586917877,0.6083985567092896,0.4913196563720703,0.5701497197151184,0.5167908668518066,0.5955204367637634,0.505018413066864,0.625653862953186,0.3935657441616058,0.5281723737716675
GR_TRIP67207_0,øː,yː,ts,k,GR314,GR284,GR459,GR-participant4,GR-participant3,False,0,GR,3,0.4430594742298126,0.547601580619812,0.2573508322238922,0.3648496568202972,0.3933614194393158,0.1277858465909958,0.0914572328329086,0.0464384220540523,0.5549431443214417,0.5989927649497986,0.4672691822052002,0.5492146611213684,0.4325032532215118,0.5351919531822205,0.4406092166900635,0.5438838005065918,0.4210309386253357,0.5158409476280212,0.4001196920871734,0.5019590854644775,0.4093058109283447,0.5430247187614441,0.2749276757240295,0.1284452080726623
FR_TRIP57191_0,e,ɛ̃,f,f,FR1685,FR1157,FR1930,FR-participant4,FR-participant3,False,0,FR,0,0.6566965579986572,0.6667249798774719,0.3635295033454895,0.4082874357700348,0.0415558256208896,0.0794422253966331,0.0123432846739888,0.0272266920655965,0.5781481266021729,0.6942467093467712,0.5958071947097778,0.6707201600074768,0.5684710741043091,0.6516632437705994,0.5809245705604553,0.6565657258033752,0.5825498104095459,0.6700859069824219,0.6229143738746643,0.6579936146736145,0.6527273058891296,0.6911988854408264,0.0479013919830322,0.1401076912879943
BR_TRIP20803_0,õ,ɐ̃,l,s,BR567,BR618,BR666,BR-participant3,BR-participant1,False,0,BR,2,0.4385663568973541,0.488755464553833,0.2429152578115463,0.2851611971855163,0.2034249305725097,0.2281794399023056,0.029713662341237,0.0236455872654914,0.4950349628925323,0.5492063164710999,0.4495293498039245,0.5132583975791931,0.4374536871910095,0.5152386426925659,0.4345118403434753,0.5359547734260559,0.4258945882320404,0.5164782404899597,0.4509145617485046,0.4882115125656128,0.4599895179271698,0.4707593321800232,0.0736310184001922,0.0481035485863685
