index,#file_source,#file_extract,onset,offset,speaker,language,#phone,prev_phone,next_phone,context,dataset
FR3281,participant7_fr16.wav,FR3281.wav,21.4,22.05,FR-participant7,FR,œ̃,t,f,t_f,WorldVowels
FR3282,participant7_fr16.wav,FR3282.wav,23.11,23.73,FR-participant7,FR,œ̃,s,p,s_p,WorldVowels
FR3283,participant7_fr16.wav,FR3283.wav,24.76411,25.35000,FR-participant7,FR,œ̃,l,s,l_s,WorldVowels
FR3284,participant7_fr16.wav,FR3284.wav,26.35,27.04,FR-participant7,FR,œ̃,s,t,s_t,WorldVowels
FR3285,participant7_fr16.wav,FR3285.wav,27.99,28.68,FR-participant7,FR,œ̃,ts,k,ts_k,WorldVowels
FR3286,participant7_fr16.wav,FR3286.wav,29.82592,30.36000,FR-participant7,FR,œ̃,ʃ,t,ʃ_t,WorldVowels
FR3287,participant7_fr16.wav,FR3287.wav,31.46,32.09,FR-participant7,FR,œ̃,p,t,p_t,WorldVowels
FR3288,participant7_fr16.wav,FR3288.wav,34.84,35.38,FR-participant7,FR,œ̃,t,s,t_s,WorldVowels
FR3289,participant7_fr16.wav,FR3289.wav,36.46,37.05,FR-participant7,FR,œ̃,l,t,l_t,WorldVowels
FR3290,participant7_fr16.wav,FR3290.wav,38.21,38.85,FR-participant7,FR,œ̃,d,k,d_k,WorldVowels
FR3291,participant7_fr16.wav,FR3291.wav,39.89,40.51,FR-participant7,FR,œ̃,f,z,f_z,WorldVowels
FR3292,participant7_fr16.wav,FR3292.wav,42.49,43.01,FR-participant7,FR,œ̃,d,g,d_g,WorldVowels
FR3293,participant7_fr16.wav,FR3293.wav,44.04,44.71,FR-participant7,FR,œ̃,t,t,t_t,WorldVowels
FR3294,participant7_fr16.wav,FR3294.wav,45.79,46.4,FR-participant7,FR,œ̃,ks,d,ks_d,WorldVowels
FR3295,participant7_fr16.wav,FR3295.wav,47.47909,48.04000,FR-participant7,FR,œ̃,ʃ,v,ʃ_v,WorldVowels
FR3296,participant7_fr19.wav,FR3296.wav,0.61,1.06,FR-participant7,FR,ɑ̃,k,b,k_b,WorldVowels
FR3297,participant7_fr19.wav,FR3297.wav,2.49,3.02,FR-participant7,FR,ɑ̃,g,g,g_g,WorldVowels
FR3298,participant7_fr19.wav,FR3298.wav,4.14,4.77,FR-participant7,FR,ɑ̃,m,v,m_v,WorldVowels
FR3299,participant7_fr19.wav,FR3299.wav,5.96,6.63,FR-participant7,FR,ɑ̃,b,k,b_k,WorldVowels
FR3300,participant7_fr19.wav,FR3300.wav,7.68000,8.34000,FR-participant7,FR,ɑ̃,f,f,f_f,WorldVowels
FR3302,participant7_fr19.wav,FR3302.wav,11.15,11.87,FR-participant7,FR,ɑ̃,s,k,s_k,WorldVowels
FR3303,participant7_fr19.wav,FR3303.wav,13.1,13.64,FR-participant7,FR,ɑ̃,k,s,k_s,WorldVowels
FR3304,participant7_fr19.wav,FR3304.wav,14.65,15.34,FR-participant7,FR,ɑ̃,f,t,f_t,WorldVowels
FR3305,participant7_fr19.wav,FR3305.wav,17.22000,17.63920,FR-participant7,FR,ɑ̃,t,r,t_r,WorldVowels
FR3306,participant7_fr19.wav,FR3306.wav,18.85156,19.37000,FR-participant7,FR,ɑ̃,s,p,s_p,WorldVowels
FR3307,participant7_fr19.wav,FR3307.wav,20.51,21.16,FR-participant7,FR,ɑ̃,l,s,l_s,WorldVowels
FR3308,participant7_fr19.wav,FR3308.wav,22.35806,22.88000,FR-participant7,FR,ɑ̃,s,t,s_t,WorldVowels
FR3310,participant7_fr19.wav,FR3310.wav,26.25624,26.81000,FR-participant7,FR,ɑ̃,ʃ,t,ʃ_t,WorldVowels
FR3311,participant7_fr19.wav,FR3311.wav,28.49,29.0,FR-participant7,FR,ɑ̃,p,t,p_t,WorldVowels
FR3312,participant7_fr19.wav,FR3312.wav,30.12801,30.68000,FR-participant7,FR,ɑ̃,t,s,t_s,WorldVowels
FR3313,participant7_fr19.wav,FR3313.wav,31.76730,32.33000,FR-participant7,FR,ɑ̃,l,t,l_t,WorldVowels
FR3314,participant7_fr19.wav,FR3314.wav,34.22,34.9,FR-participant7,FR,ɑ̃,d,k,d_k,WorldVowels
FR3315,participant7_fr19.wav,FR3315.wav,36.3,37.05,FR-participant7,FR,ɑ̃,f,z,f_z,WorldVowels
FR3316,participant7_fr19.wav,FR3316.wav,38.1,38.71,FR-participant7,FR,ɑ̃,d,g,d_g,WorldVowels
FR3317,participant7_fr19.wav,FR3317.wav,39.82,40.33,FR-participant7,FR,ɑ̃,t,t,t_t,WorldVowels
FR3318,participant7_fr19.wav,FR3318.wav,41.4,42.06,FR-participant7,FR,ɑ̃,ks,d,ks_d,WorldVowels
FR3319,participant7_fr19.wav,FR3319.wav,43.22475,43.78000,FR-participant7,FR,ɑ̃,ʃ,v,ʃ_v,WorldVowels
FR3320,participant7_fr17.wav,FR3320.wav,1.82,2.47,FR-participant7,FR,ɔ̃,t,ʃ,t_ʃ,WorldVowels
FR3321,participant7_fr17.wav,FR3321.wav,3.5,4.13,FR-participant7,FR,ɔ̃,n,t,n_t,WorldVowels
FR3322,participant7_fr17.wav,FR3322.wav,5.2,5.78,FR-participant7,FR,ɔ̃,l,g,l_g,WorldVowels
FR3323,participant7_fr17.wav,FR3323.wav,6.86,7.52,FR-participant7,FR,ɔ̃,b,f,b_f,WorldVowels
FR3324,participant7_fr17.wav,FR3324.wav,8.6,9.14,FR-participant7,FR,ɔ̃,d,ʃ,d_ʃ,WorldVowels
FR3326,participant7_fr17.wav,FR3326.wav,11.8,12.28,FR-participant7,FR,ɔ̃,m,d,m_d,WorldVowels
FR3327,participant7_fr17.wav,FR3327.wav,13.43,13.99,FR-participant7,FR,ɔ̃,k,f,k_f,WorldVowels
FR3329,participant7_fr17.wav,FR3329.wav,17.18,17.64,FR-participant7,FR,ɔ̃,s,b,s_b,WorldVowels
FR3330,participant7_fr17.wav,FR3330.wav,18.99,19.44,FR-participant7,FR,ɔ̃,k,r,k_r,WorldVowels
FR3331,participant7_fr17.wav,FR3331.wav,20.58,21.24,FR-participant7,FR,ɔ̃,d,s,d_s,WorldVowels
FR3332,participant7_fr17.wav,FR3332.wav,22.36,23.01,FR-participant7,FR,ɔ̃,ɡ,s,ɡ_s,WorldVowels
FR3333,participant7_fr17.wav,FR3333.wav,24.04,24.61,FR-participant7,FR,ɔ̃,p,p,p_p,WorldVowels
FR3334,participant7_fr17.wav,FR3334.wav,25.73,26.28,FR-participant7,FR,ɔ̃,z,t,z_t,WorldVowels
FR3335,participant7_fr17.wav,FR3335.wav,27.42,27.95,FR-participant7,FR,ɔ̃,b,s,b_s,WorldVowels
FR3336,participant7_fr17.wav,FR3336.wav,28.92,29.38,FR-participant7,FR,ɔ̃,k,b,k_b,WorldVowels
FR3337,participant7_fr17.wav,FR3337.wav,30.75,31.23,FR-participant7,FR,ɔ̃,g,g,g_g,WorldVowels
FR3338,participant7_fr17.wav,FR3338.wav,32.97,33.5,FR-participant7,FR,ɔ̃,m,v,m_v,WorldVowels
FR3339,participant7_fr17.wav,FR3339.wav,34.67,35.29,FR-participant7,FR,ɔ̃,b,k,b_k,WorldVowels
FR3340,participant7_fr17.wav,FR3340.wav,36.25,36.91,FR-participant7,FR,ɔ̃,f,s,f_s,WorldVowels
FR3341,participant7_fr17.wav,FR3341.wav,37.92,38.53,FR-participant7,FR,ɔ̃,f,f,f_f,WorldVowels
FR3342,participant7_fr17.wav,FR3342.wav,39.52000,40.13141,FR-participant7,FR,ɔ̃,s,k,s_k,WorldVowels
FR3343,participant7_fr17.wav,FR3343.wav,41.26,41.81,FR-participant7,FR,ɔ̃,k,s,k_s,WorldVowels
FR3344,participant7_fr17.wav,FR3344.wav,42.8,43.45,FR-participant7,FR,ɔ̃,f,t,f_t,WorldVowels
FR3345,participant7_fr17.wav,FR3345.wav,44.44,45.04,FR-participant7,FR,ɔ̃,t,f,t_f,WorldVowels
FR3346,participant7_fr17.wav,FR3346.wav,46.02,46.71,FR-participant7,FR,ɔ̃,s,p,s_p,WorldVowels
FR3347,participant7_fr17.wav,FR3347.wav,47.78,48.36,FR-participant7,FR,ɔ̃,l,s,l_s,WorldVowels
FR3348,participant7_fr7.wav,FR3348.wav,3.70646,4.24735,FR-participant7,FR,ø,ts,k,ts_k,WorldVowels
FR3349,participant7_fr7.wav,FR3349.wav,5.25454,5.77678,FR-participant7,FR,ø,ʃ,t,ʃ_t,WorldVowels
FR3350,participant7_fr7.wav,FR3350.wav,6.82127,7.32487,FR-participant7,FR,ø,p,t,p_t,WorldVowels
FR3351,participant7_fr7.wav,FR3351.wav,8.3507,8.8543,FR-participant7,FR,ø,t,s,t_s,WorldVowels
FR3352,participant7_fr7.wav,FR3352.wav,9.95,10.31,FR-participant7,FR,ø,l,t,l_t,WorldVowels
FR3353,participant7_fr7.wav,FR3353.wav,11.37,11.77,FR-participant7,FR,ø,d,k,d_k,WorldVowels
FR3354,participant7_fr7.wav,FR3354.wav,12.71,13.27,FR-participant7,FR,ø,f,z,f_z,WorldVowels
FR3355,participant7_fr7.wav,FR3355.wav,14.23,14.71,FR-participant7,FR,ø,d,g,d_g,WorldVowels
FR3356,participant7_fr7.wav,FR3356.wav,15.71,16.05,FR-participant7,FR,ø,t,t,t_t,WorldVowels
FR3359,participant7_fr7.wav,FR3359.wav,21.61,22.21,FR-participant7,FR,œ,t,ʃ,t_ʃ,WorldVowels
FR3360,participant7_fr7.wav,FR3360.wav,23.1,23.66,FR-participant7,FR,œ,n,t,n_t,WorldVowels
FR3361,participant7_fr7.wav,FR3361.wav,24.56,24.96,FR-participant7,FR,œ,l,g,l_g,WorldVowels
FR3362,participant7_fr7.wav,FR3362.wav,26.6,27.19,FR-participant7,FR,œ,b,f,b_f,WorldVowels
FR3363,participant7_fr7.wav,FR3363.wav,28.04,28.64,FR-participant7,FR,œ,d,ʃ,d_ʃ,WorldVowels
FR3365,participant7_fr7.wav,FR3365.wav,31.18,31.65,FR-participant7,FR,œ,m,d,m_d,WorldVowels
FR3366,participant7_fr7.wav,FR3366.wav,32.56,33.01,FR-participant7,FR,œ,k,f,k_f,WorldVowels
FR3368,participant7_fr7.wav,FR3368.wav,35.21,35.71,FR-participant7,FR,œ,s,b,s_b,WorldVowels
FR3369,participant7_fr7.wav,FR3369.wav,36.75,37.11,FR-participant7,FR,œ,k,r,k_r,WorldVowels
FR3370,participant7_fr7.wav,FR3370.wav,38.59,39.20098,FR-participant7,FR,œ,d,s,d_s,WorldVowels
FR3371,participant7_fr7.wav,FR3371.wav,40.04,40.57,FR-participant7,FR,œ,ɡ,s,ɡ_s,WorldVowels
FR3372,participant7_fr7.wav,FR3372.wav,41.53,41.97,FR-participant7,FR,œ,p,p,p_p,WorldVowels
FR3373,participant7_fr7.wav,FR3373.wav,43.14,43.57,FR-participant7,FR,œ,z,t,z_t,WorldVowels
FR3374,participant7_fr7.wav,FR3374.wav,44.97,45.55,FR-participant7,FR,œ,b,s,b_s,WorldVowels
FR3375,participant7_fr7.wav,FR3375.wav,46.45,46.82,FR-participant7,FR,œ,k,b,k_b,WorldVowels
FR3376,participant7_fr7.wav,FR3376.wav,47.82,48.33,FR-participant7,FR,œ,g,g,g_g,WorldVowels
FR3377,participant7_fr7.wav,FR3377.wav,49.6,50.21,FR-participant7,FR,œ,m,v,m_v,WorldVowels
FR3378,participant7_fr7.wav,FR3378.wav,51.53,52.19,FR-participant7,FR,œ,b,k,b_k,WorldVowels
FR3379,participant7_fr15.wav,FR3379.wav,0.49,1.01,FR-participant7,FR,ɛ̃,l,s,l_s,WorldVowels
FR3380,participant7_fr15.wav,FR3380.wav,2.13972,2.64,FR-participant7,FR,ɛ̃,s,t,s_t,WorldVowels
FR3381,participant7_fr15.wav,FR3381.wav,3.68,4.3,FR-participant7,FR,ɛ̃,ts,k,ts_k,WorldVowels
FR3382,participant7_fr15.wav,FR3382.wav,5.31,5.92,FR-participant7,FR,ɛ̃,ʃ,t,ʃ_t,WorldVowels
FR3383,participant7_fr15.wav,FR3383.wav,7.04,7.6,FR-participant7,FR,ɛ̃,p,t,p_t,WorldVowels
FR3384,participant7_fr15.wav,FR3384.wav,8.83565,9.21000,FR-participant7,FR,ɛ̃,t,s,t_s,WorldVowels
FR3385,participant7_fr15.wav,FR3385.wav,10.91,11.35,FR-participant7,FR,ɛ̃,l,t,l_t,WorldVowels
FR3386,participant7_fr15.wav,FR3386.wav,13.29000,13.76000,FR-participant7,FR,ɛ̃,d,g,d_g,WorldVowels
FR3387,participant7_fr15.wav,FR3387.wav,14.97202,15.43000,FR-participant7,FR,ɛ̃,f,z,f_z,WorldVowels
FR3388,participant7_fr15.wav,FR3388.wav,16.39,16.97,FR-participant7,FR,ɛ̃,d,g,d_g,WorldVowels
FR3389,participant7_fr15.wav,FR3389.wav,18.63000,19.10000,FR-participant7,FR,ɛ̃,f,t,f_t,WorldVowels
FR3390,participant7_fr15.wav,FR3390.wav,20.33,20.91,FR-participant7,FR,ɛ̃,ks,d,ks_d,WorldVowels
FR3391,participant7_fr15.wav,FR3391.wav,22.02233,22.47000,FR-participant7,FR,ɛ̃,ʃ,v,ʃ_v,WorldVowels
FR3392,participant7_fr15.wav,FR3392.wav,24.06,24.63,FR-participant7,FR,œ̃,t,ʃ,t_ʃ,WorldVowels
FR3393,participant7_fr15.wav,FR3393.wav,25.64,26.23,FR-participant7,FR,œ̃,n,t,n_t,WorldVowels
FR3394,participant7_fr15.wav,FR3394.wav,27.69241,28.06000,FR-participant7,FR,œ̃,l,g,l_g,WorldVowels
FR3395,participant7_fr15.wav,FR3395.wav,29.33,29.8,FR-participant7,FR,œ̃,b,f,b_f,WorldVowels
FR3396,participant7_fr15.wav,FR3396.wav,30.91000,31.47070,FR-participant7,FR,œ̃,d,f,d_f,WorldVowels
FR3397,participant7_fr15.wav,FR3397.wav,32.52411,32.86000,FR-participant7,FR,œ̃,z,b,z_b,WorldVowels
FR3398,participant7_fr15.wav,FR3398.wav,33.97,34.47,FR-participant7,FR,œ̃,m,d,m_d,WorldVowels
FR3399,participant7_fr15.wav,FR3399.wav,35.55,36.15,FR-participant7,FR,œ̃,k,f,k_f,WorldVowels
FR3400,participant7_fr15.wav,FR3400.wav,37.32695,37.89000,FR-participant7,FR,œ̃,z,f,z_f,WorldVowels
FR3401,participant7_fr15.wav,FR3401.wav,39.5,39.96,FR-participant7,FR,œ̃,s,b,s_b,WorldVowels
FR3402,participant7_fr15.wav,FR3402.wav,41.23,41.69,FR-participant7,FR,œ̃,k,r,k_r,WorldVowels
FR3403,participant7_fr15.wav,FR3403.wav,43.26,44.15,FR-participant7,FR,œ̃,d,s,d_s,WorldVowels
FR3404,participant7_fr15.wav,FR3404.wav,45.3,45.94,FR-participant7,FR,œ̃,ɡ,s,ɡ_s,WorldVowels
FR3405,participant7_fr15.wav,FR3405.wav,47.14,47.7,FR-participant7,FR,œ̃,p,t,p_t,WorldVowels
FR3406,participant5_fr15.wav,FR3406.wav,0.4,0.97,FR-participant5,FR,o,m,v,m_v,WorldVowels
FR3407,participant5_fr15.wav,FR3407.wav,2.06,2.61,FR-participant5,FR,o,b,k,b_k,WorldVowels
FR3408,participant5_fr15.wav,FR3408.wav,3.6,4.17,FR-participant5,FR,o,f,s,f_s,WorldVowels
FR3410,participant5_fr15.wav,FR3410.wav,6.80262,7.3,FR-participant5,FR,o,s,k,s_k,WorldVowels
FR3411,participant5_fr15.wav,FR3411.wav,8.29,8.95,FR-participant5,FR,o,k,s,k_s,WorldVowels
FR3413,participant5_fr15.wav,FR3413.wav,11.48,12.03,FR-participant5,FR,o,t,f,t_f,WorldVowels
FR3414,participant5_fr15.wav,FR3414.wav,13.08,13.58,FR-participant5,FR,o,s,p,s_p,WorldVowels
FR3415,participant5_fr15.wav,FR3415.wav,14.69225,15.12,FR-participant5,FR,o,l,s,l_s,WorldVowels
FR3416,participant5_fr15.wav,FR3416.wav,16.27763,16.69,FR-participant5,FR,o,s,t,s_t,WorldVowels
FR3417,participant5_fr15.wav,FR3417.wav,17.66,18.22,FR-participant5,FR,o,ts,k,ts_k,WorldVowels
FR3418,participant5_fr15.wav,FR3418.wav,19.31785,19.75,FR-participant5,FR,o,ʃ,t,ʃ_t,WorldVowels
FR3419,participant5_fr15.wav,FR3419.wav,20.79,21.32,FR-participant5,FR,o,p,t,p_t,WorldVowels
FR3420,participant5_fr15.wav,FR3420.wav,22.44,23.06,FR-participant5,FR,o,t,s,t_s,WorldVowels
FR3421,participant5_fr15.wav,FR3421.wav,23.98,24.48,FR-participant5,FR,o,l,t,l_t,WorldVowels
FR3422,participant5_fr15.wav,FR3422.wav,25.52,26.04,FR-participant5,FR,o,d,k,d_k,WorldVowels
FR3424,participant5_fr15.wav,FR3424.wav,28.67,29.21,FR-participant5,FR,o,d,g,d_g,WorldVowels
FR3425,participant5_fr15.wav,FR3425.wav,30.27,30.79,FR-participant5,FR,o,t,t,t_t,WorldVowels
FR3426,participant5_fr15.wav,FR3426.wav,31.86,32.4,FR-participant5,FR,o,ks,d,ks_d,WorldVowels
FR3427,participant5_fr15.wav,FR3427.wav,33.56833,33.98000,FR-participant5,FR,o,ʃ,v,ʃ_v,WorldVowels
FR3428,participant5_fr15.wav,FR3428.wav,35.36,35.92,FR-participant5,FR,ɔ,t,ʃ,t_ʃ,WorldVowels
FR3429,participant5_fr15.wav,FR3429.wav,36.83,37.36,FR-participant5,FR,ɔ,n,t,n_t,WorldVowels
FR3430,participant5_fr15.wav,FR3430.wav,38.39271,38.82000,FR-participant5,FR,ɔ,l,g,l_g,WorldVowels
FR3431,participant5_fr15.wav,FR3431.wav,39.77,40.31,FR-participant5,FR,ɔ,b,f,b_f,WorldVowels
FR3432,participant5_fr15.wav,FR3432.wav,41.35209,41.88000,FR-participant5,FR,ɔ,d,ʃ,d_ʃ,WorldVowels
FR3434,participant5_fr15.wav,FR3434.wav,44.29,44.75,FR-participant5,FR,ɔ,m,d,m_d,WorldVowels
FR3435,participant5_fr5.wav,FR3435.wav,0.46,0.99,FR-participant5,FR,y,k,s,k_s,WorldVowels
FR3436,participant5_fr5.wav,FR3436.wav,2.18,2.66,FR-participant5,FR,y,f,t,f_t,WorldVowels
FR3437,participant5_fr5.wav,FR3437.wav,3.88,4.4,FR-participant5,FR,y,t,f,t_f,WorldVowels
FR3438,participant5_fr5.wav,FR3438.wav,5.6,6.05,FR-participant5,FR,y,s,p,s_p,WorldVowels
FR3439,participant5_fr5.wav,FR3439.wav,7.26,7.8,FR-participant5,FR,y,l,s,l_s,WorldVowels
FR3440,participant5_fr5.wav,FR3440.wav,8.87,9.36,FR-participant5,FR,y,s,t,s_t,WorldVowels
FR3441,participant5_fr5.wav,FR3441.wav,10.52,11.04,FR-participant5,FR,y,ts,k,ts_k,WorldVowels
FR3442,participant5_fr5.wav,FR3442.wav,12.30484,12.79000,FR-participant5,FR,y,ʃ,t,ʃ_t,WorldVowels
FR3443,participant5_fr5.wav,FR3443.wav,14.01,14.51,FR-participant5,FR,y,p,t,p_t,WorldVowels
FR3444,participant5_fr5.wav,FR3444.wav,15.68,16.23,FR-participant5,FR,y,t,s,t_s,WorldVowels
FR3445,participant5_fr5.wav,FR3445.wav,17.47134,17.92000,FR-participant5,FR,y,l,t,l_t,WorldVowels
FR3446,participant5_fr5.wav,FR3446.wav,19.16,19.7,FR-participant5,FR,y,d,k,d_k,WorldVowels
FR3447,participant5_fr5.wav,FR3447.wav,20.93,21.44,FR-participant5,FR,y,f,z,f_z,WorldVowels
FR3448,participant5_fr5.wav,FR3448.wav,22.65,23.16,FR-participant5,FR,y,d,g,d_g,WorldVowels
FR3449,participant5_fr5.wav,FR3449.wav,24.37,24.92,FR-participant5,FR,y,t,t,t_t,WorldVowels
FR3450,participant5_fr5.wav,FR3450.wav,26.1,26.55,FR-participant5,FR,y,ks,d,ks_d,WorldVowels
FR3451,participant5_fr5.wav,FR3451.wav,27.82298,28.35000,FR-participant5,FR,y,ʃ,v,ʃ_v,WorldVowels
FR3452,participant5_fr5.wav,FR3452.wav,29.79,30.41,FR-participant5,FR,e,t,ʃ,t_ʃ,WorldVowels
FR3453,participant5_fr5.wav,FR3453.wav,31.42,31.89,FR-participant5,FR,e,n,t,n_t,WorldVowels
FR3454,participant5_fr5.wav,FR3454.wav,33.06,33.43,FR-participant5,FR,e,l,g,l_g,WorldVowels
FR3455,participant5_fr5.wav,FR3455.wav,34.51,35.02,FR-participant5,FR,e,b,f,b_f,WorldVowels
FR3456,participant5_fr5.wav,FR3456.wav,36.12,36.68,FR-participant5,FR,e,d,ʃ,d_ʃ,WorldVowels
FR3458,participant5_fr5.wav,FR3458.wav,39.38,39.82,FR-participant5,FR,e,m,d,m_d,WorldVowels
FR3459,participant5_fr5.wav,FR3459.wav,41.01,41.49,FR-participant5,FR,e,k,f,k_f,WorldVowels
FR3461,participant5_fr17.wav,FR3461.wav,0.25,0.73,FR-participant5,FR,ɔ,d,g,d_g,WorldVowels
FR3462,participant5_fr17.wav,FR3462.wav,1.67,2.17,FR-participant5,FR,ɔ,t,t,t_t,WorldVowels
FR3463,participant5_fr17.wav,FR3463.wav,3.19,3.74,FR-participant5,FR,ɔ,ks,d,ks_d,WorldVowels
FR3465,participant5_fr17.wav,FR3465.wav,6.57,7.19,FR-participant5,FR,ɛ̃,t,ʃ,t_ʃ,WorldVowels
FR3466,participant5_fr17.wav,FR3466.wav,8.16,8.64,FR-participant5,FR,ɛ̃,n,t,n_t,WorldVowels
FR3467,participant5_fr17.wav,FR3467.wav,9.73092,10.12000,FR-participant5,FR,ɛ̃,l,g,l_g,WorldVowels
FR3468,participant5_fr17.wav,FR3468.wav,11.16710,11.76395,FR-participant5,FR,ɛ̃,p,s,p_s,WorldVowels
FR3469,participant5_fr17.wav,FR3469.wav,12.67,13.24,FR-participant5,FR,ɛ̃,d,ʃ,d_ʃ,WorldVowels
FR3471,participant5_fr17.wav,FR3471.wav,15.71,16.22,FR-participant5,FR,ɛ̃,m,d,m_d,WorldVowels
FR3472,participant5_fr17.wav,FR3472.wav,17.27,17.79,FR-participant5,FR,ɛ̃,k,f,k_f,WorldVowels
FR3474,participant5_fr17.wav,FR3474.wav,20.38099,20.81000,FR-participant5,FR,ɛ̃,s,b,s_b,WorldVowels
FR3475,participant5_fr17.wav,FR3475.wav,21.98,22.45,FR-participant5,FR,ɛ̃,k,r,k_r,WorldVowels
FR3476,participant5_fr17.wav,FR3476.wav,23.51,24.09,FR-participant5,FR,ɛ̃,d,s,d_s,WorldVowels
FR3477,participant5_fr17.wav,FR3477.wav,25.11,25.69,FR-participant5,FR,ɛ̃,ɡ,s,ɡ_s,WorldVowels
FR3478,participant5_fr17.wav,FR3478.wav,26.62,27.1,FR-participant5,FR,ɛ̃,p,p,p_p,WorldVowels
FR3479,participant5_fr17.wav,FR3479.wav,28.14,28.64,FR-participant5,FR,ɛ̃,z,t,z_t,WorldVowels
FR3480,participant5_fr17.wav,FR3480.wav,29.7,30.29,FR-participant5,FR,ɛ̃,b,s,b_s,WorldVowels
FR3481,participant5_fr17.wav,FR3481.wav,31.31,31.72,FR-participant5,FR,ɛ̃,k,b,k_b,WorldVowels
FR3482,participant5_fr17.wav,FR3482.wav,32.86,33.43,FR-participant5,FR,ɛ̃,g,g,g_g,WorldVowels
FR3483,participant5_fr17.wav,FR3483.wav,34.41,34.97,FR-participant5,FR,ɛ̃,m,v,m_v,WorldVowels
FR3484,participant5_fr17.wav,FR3484.wav,35.97,36.47,FR-participant5,FR,ɛ̃,b,k,b_k,WorldVowels
FR3485,participant5_fr17.wav,FR3485.wav,37.46,38.0,FR-participant5,FR,ɛ̃,f,s,f_s,WorldVowels
FR3487,participant5_fr17.wav,FR3487.wav,40.64,41.16,FR-participant5,FR,ɛ̃,s,k,s_k,WorldVowels
FR3488,participant5_fr17.wav,FR3488.wav,42.22,42.77,FR-participant5,FR,ɛ̃,k,s,k_s,WorldVowels
FR3489,participant5_fr17.wav,FR3489.wav,43.78,44.29,FR-participant5,FR,ɛ̃,f,t,f_t,WorldVowels
FR3512,participant5_fr14.wav,FR3512.wav,0.39,0.89,FR-participant5,FR,u,ts,k,ts_k,WorldVowels
FR3513,participant5_fr14.wav,FR3513.wav,1.95321,2.38000,FR-participant5,FR,u,ʃ,t,ʃ_t,WorldVowels
FR3514,participant5_fr14.wav,FR3514.wav,3.44,3.9,FR-participant5,FR,u,p,t,p_t,WorldVowels
FR3515,participant5_fr14.wav,FR3515.wav,5.01,5.4,FR-participant5,FR,u,t,s,t_s,WorldVowels
FR3516,participant5_fr14.wav,FR3516.wav,6.67206,7.05000,FR-participant5,FR,u,l,t,l_t,WorldVowels
FR3517,participant5_fr14.wav,FR3517.wav,8.04,8.55,FR-participant5,FR,u,d,k,d_k,WorldVowels
FR3518,participant5_fr14.wav,FR3518.wav,10.0,10.53,FR-participant5,FR,u,f,z,f_z,WorldVowels
FR3519,participant5_fr14.wav,FR3519.wav,11.56,12.1,FR-participant5,FR,u,d,g,d_g,WorldVowels
FR3520,participant5_fr14.wav,FR3520.wav,13.07,13.58,FR-participant5,FR,u,t,t,t_t,WorldVowels
FR3521,participant5_fr14.wav,FR3521.wav,14.62,15.14,FR-participant5,FR,u,ks,d,ks_d,WorldVowels
FR3523,participant5_fr14.wav,FR3523.wav,17.89,18.48,FR-participant5,FR,o,t,ʃ,t_ʃ,WorldVowels
FR3524,participant5_fr14.wav,FR3524.wav,19.44,20.03,FR-participant5,FR,o,n,t,n_t,WorldVowels
FR3525,participant5_fr14.wav,FR3525.wav,20.95,21.53,FR-participant5,FR,o,l,g,l_g,WorldVowels
FR3526,participant5_fr14.wav,FR3526.wav,22.51,23.1,FR-participant5,FR,o,b,f,b_f,WorldVowels
FR3527,participant5_fr14.wav,FR3527.wav,24.04,24.63,FR-participant5,FR,o,d,ʃ,d_ʃ,WorldVowels
FR3529,participant5_fr14.wav,FR3529.wav,27.19,27.72,FR-participant5,FR,o,m,d,m_d,WorldVowels
FR3530,participant5_fr14.wav,FR3530.wav,28.74,29.39,FR-participant5,FR,o,k,f,k_f,WorldVowels
FR3532,participant5_fr14.wav,FR3532.wav,31.96,32.44,FR-participant5,FR,o,s,b,s_b,WorldVowels
FR3533,participant5_fr14.wav,FR3533.wav,33.58,34.17,FR-participant5,FR,o,k,r,k_r,WorldVowels
FR3534,participant5_fr14.wav,FR3534.wav,35.12,35.76,FR-participant5,FR,o,d,s,d_s,WorldVowels
FR3535,participant5_fr14.wav,FR3535.wav,36.71,37.34,FR-participant5,FR,o,ɡ,s,ɡ_s,WorldVowels
FR3536,participant5_fr14.wav,FR3536.wav,38.32,38.89,FR-participant5,FR,o,p,p,p_p,WorldVowels
FR3537,participant5_fr14.wav,FR3537.wav,39.92,40.51,FR-participant5,FR,o,z,t,z_t,WorldVowels
FR3538,participant5_fr14.wav,FR3538.wav,41.47,42.15,FR-participant5,FR,o,b,s,b_s,WorldVowels
FR3539,participant5_fr14.wav,FR3539.wav,43.12,43.57,FR-participant5,FR,o,k,b,k_b,WorldVowels
FR3540,participant5_fr14.wav,FR3540.wav,44.74,45.22,FR-participant5,FR,o,g,g,g_g,WorldVowels
FR3541,participant5_fr6.wav,FR3541.wav,0.36,0.75,FR-participant5,FR,e,s,b,s_b,WorldVowels
FR3542,participant5_fr6.wav,FR3542.wav,2.02781,2.56871,FR-participant5,FR,e,k,r,k_r,WorldVowels
FR3543,participant5_fr6.wav,FR3543.wav,3.66,4.2,FR-participant5,FR,e,d,s,d_s,WorldVowels
FR3544,participant5_fr6.wav,FR3544.wav,5.35,5.83,FR-participant5,FR,e,ɡ,s,ɡ_s,WorldVowels
FR3545,participant5_fr6.wav,FR3545.wav,6.86,7.33,FR-participant5,FR,e,p,p,p_p,WorldVowels
